Minsan                 ;Cod.EAN                ;Prezzo al Pubblico     ;Pr.acquisto ivato      ;Aliquota IVA           ;ATC                    ;Giacenza               
975431204;8034113880220;   60,00;   45,41;22;7EA1D  ;   1
976731152;8031359080261;   31,00;   20,48;10;4AA2F11; 100
975354717;8018699023462;    8,40;    6,15;04;4AA2D07;  36
975354729;8018699023493;    8,40;    6,15;04;4AA2D07;  27
975354731;8018699023479;    6,99;    5,20;10;4AA2D09;   8
976045308;8056364776091;   25,80;   14,23;10;4AA2F17;   3
972499432;8056157940081;   16,90;   11,37;10;4AA2F12;  29
972499444;8056157940074;   16,90;   11,21;10;4AA2F08;   3
975997875;8054382240266;   71,00;   56,16;22;7AE    ;   2
975997851;8054382240242;   71,00;   56,16;22;7AE    ;   2
976206084;8018699023721;    3,99;    2,94;04;4AA2D02;  44
976206096;8018699023738;    3,99;    2,94;04;4AA2D02;  52
976206108;8018699023745;    3,99;    2,94;04;4AA2D02;   5
976206122;8018699023752;    3,99;    2,94;04;4AA2D02;   8
976206134;8018699023615;    3,99;    2,94;04;4AA2D02;  21
973353143;8025021220536;   49,30;   33,65;22;7AE1X  ;  14
975536549;30157330     ;   24,99;   14,40;22;6AD6   ;  25
045767011;             ;   31,40;   20,71;10;D01AE16;  23
975906761;8016744801706;   20,90;   14,60;22;6AA2E  ;  21
942314030;             ;   16,90;   12,12;10;4AA2F35;  16
942801150;             ;   52,00;   37,09;10;4AA2F14;   2
942853223;             ;   26,50;   18,19;10;4AA2F31;  53
975992797;8002190006260;    4,39;    2,67;10;4AA2D04;  49
926429960;4049772003488;   26,50;   19,73;22;7AE1F  ;   4
902408588;             ;   14,30;    7,36;22;6AD1   ;  27
970441743;             ;   18,50;   11,71;22;7AF6D03;  15
974109314;3337875598996;   12,89;    8,26;22;6AC5I01; 100
942627314;             ;   29,90;   20,83;10;4AA2F11;  22
976400301;8052432436898;   27,90;   13,26;10;4AA2F21;   7
975588930;5709817600315;   20,80;   13,88;04;7AE4X09;   1
923579231;8059173430680;   44,90;   30,84;10;4AA2F08;  14
935870838;8032956144097;   13,50;    8,58;22;6AA2I  ;  27
938864675;8032738384024;    2,80;    1,78;22;7AD1A22;  87
934641376;8016323022706;    3,02;    2,11;22;3AD2   ;  20
976680532;8018848018219;    4,10;    3,00;10;4AX6B  ;   2
939387270;8032611852107;   34,00;   23,27;10;4AA2F99;  12
976767739;0806891021014;   17,80;   12,47;10;4AA2F26;  79
942832041;             ;   24,00;   16,65;10;4AA2F30; 100
976307948;             ;   21,40;   13,70;10;4AA2F99;  44
931344939;             ;   75,00;   45,69;22;7AE1F  ;   3
976730818;8008698027813;    4,60;    3,36;10;4AA2D09;  64
942818788;             ;   23,00;   17,31;22;6AA1E  ;  41
935937110;8054521003301;   11,60;    8,70;10;4AA2F33;  75
942802606;             ;   16,90;   11,76;10;4AA2F35;  17
972071171;4022167330307;   36,06;   26,20;05;7AA1D  ;  68
923550418;4022167100252;    9,99;    7,59;05;7AA1D  ;   5
976596080;4022167001016;   44,90;   33,53;22;7AA7A01;  60
975049418;4022167700858;    9,95;    7,80;22;7NA3   ;  23
975744119;4022167065001;   39,90;   31,55;22;7AA2A  ;   4
976006751;             ;   16,90;   11,56;10;4AA2F09;  61
976394433;4897091050696;   16,90;    9,52;10;4AA2F32;  26
976025130;             ;   27,90;   20,53;22;6AD8B  ;  14
942694959;8011674005491;   18,15;   13,31;22;6AD8B  ;  20
976335531;             ;   28,00;   19,16;10;4AA2F99;  10
921577680;8032841634825;   16,50;    8,75;10;4AA2F31;  10
970931616;7611711816526;   53,00;   39,08;22;7AE1F  ;   1
972508459;7610108046065;    2,19;    1,31;22;6AB2   ;  71
974362550;8001040417621;    7,85;    6,46;10;4AA1C01;  20
975581810;8058664105670;   13,99;    7,83;22;6AD3   ; 100
975877679;3660396012147;   36,95;   28,51;22;7AE2A06;   2
935502334;             ;   21,00;   14,63;10;4AA2F11;  13
942860002;5000488300451;   17,50;   12,76;22;4AX9   ;   7
900697970;8000246007025;   23,50;    9,55;22;7AC1E02; 100
900698010;8000246011282;   23,50;    9,55;22;7AC1E02;  33
900698046;8000246007032;   23,50;    9,55;22;7AC1E02;  67
900698414;8000246013613;   23,50;    9,55;22;7AC1E02;  51
900698440;8000246011275;   23,50;    9,55;22;7AC1E02;  85
900698453;8000246016218;   23,50;    9,55;22;7AC1E02;  47
975072188;8052204159949;   13,50;   10,05;22;7AE1F  ;   2
975699339;             ;   15,00;   11,57;22;6AB9X  ; 100
975072226;8052204159925;   13,50;   10,05;22;7AE1F  ;   1
976206262;8029408077706;   23,20;   17,04;22;6AD6   ;  11
942692423;             ;   29,00;   19,21;10;4AA2F08;  81
976293163;4897091050573;   20,90;    9,47;10;4AA2F35;  46
976396162;4897091050504;   21,90;   12,31;10;4AA2F15;  43
975983786;             ;   22,00;   14,36;10;4AA2F35;  51
976732709;0806891021052;   18,80;   14,38;22;6AD8X  ;  62
975908462;3401360288188;   13,00;    7,49;22;6AD2   ;  15
975908474;3662361000104;   13,00;    7,49;22;6AD2   ;  59
942002888;8470003233941;   19,90;   14,44;22;6AD6   ;  69
975589019;3041091386977;   50,69;   44,28;10;4AA1A01;  32
976386779;5900852036378;    2,99;    2,30;10;4AA1C01;  10
976386755;5900852036385;    2,99;    2,44;10;4AA1C01;  11
